Borough;City;Neighbourhood;Street;available;building_material;building_type;construction_status;district;equipment_dishwasher;equipment_fridge;equipment_oven;equipment_stove;equipment_tv;equipment_washing_machine;extras_air_conditioning;extras_balcony;extras_basement;extras_furniture;extras_garage;extras_garden;extras_lift;extras_separate_kitchen;extras_swimming_pool;extras_terrace;extras_two_storey;extras_usable_room;heating;latitude;link;longitude;market;media_cable-television;media_internet;media_phone;orig_street;ownership;page_views;price;price_currency;publicated;rent;rooms;security_alarm;security_anti_burglary_door;security_closed_area;security_entryphone;security_monitoring;security_roller_shutters;security_security;surface;updated;window;year_of_construction;Neighbourhood_filled;appartment_floor_no;building_floor_no;price_per_sqm;age;age_mean;age_mode;age_median;age_random;Id
œródmieœcie;warszawa;.;.;.;missing;apartment;ready_to_use;.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;missing;52.23313;https://www.otodom.pl/oferta/penthouse-z-wyjatkowym-widokiem-przy-arkadii-ID3Lnks.html;21.019;secondary;0;0;0;False;missing;144;1220000.0;PLN;3;640.0;3;0;0;0;0;1;0;0;74;3;missing;2016;œródmieœcie;8;8;16486.486486486487;3.0;3.0;3.0;3.0;3.0;55620104
wola;warszawa;nowolipki;.;2018-09-07;brick;tenement;ready_to_use;.;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0;urban;52.244609053446965;https://www.otodom.pl/oferta/eleganckie-luksusowe-3-pokoje-srodmiescie-kamienic-ID3Lmmc.html;20.990372304229737;secondary;1;1;1;False;full_ownership;598;579000.0;PLN;3;480.0;3;0;1;0;1;1;0;0;47;1;plastic;1955;nowolipki;7;8;12319.148936170213;64.0;64.0;64.0;64.0;64.0;55616368
mokotów;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;missing;52.208856782993;https://www.otodom.pl/oferta/mieszkanie-107-51-m-warszawa-ID3I03S.html;21.053862604323;primary;0;0;0;False;missing;227;1046163.0;PLN;15;.;5;0;0;0;0;0;0;0;108;2;missing;2017;mokotów;2;2;9686.694444444445;2.0;2.0;2.0;2.0;2.0;54815680
mokotów;warszawa;s³u¿ew;obrze¿na;.;missing;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;urban;52.1733134;https://www.otodom.pl/oferta/wysoki-standard-ogrod-taras-2-pokoje-68-m2-ID3KmEo.html;20.9998;primary;1;1;0;True;full_ownership;241;653936.0;PLN;15;.;2;0;0;1;1;1;0;0;67;15;wooden;.;s³u¿ew;groundfloor;9;9760.23880597015;1.0;1.0;1.0;1.0;1.0;55379168
bia³o³êka;warszawa;d¹brówka szlachecka;józefa mehoffera;.;brick;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;other;52.3380633;https://www.otodom.pl/oferta/przestronne-i-wyposazone-4-pokoje-do-wprowadzenia-ID3KbGs.html;20.9660222;secondary;0;0;0;False;full_ownership;829;549000.0;PLN;15;770.0;4;0;1;1;1;1;0;0;105;1;plastic;2004;d¹brówka szlachecka;3;4;5228.571428571428;15.0;15.0;15.0;15.0;15.0;55337012
œródmieœcie;warszawa;.;.;.;missing;tenement;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;missing;52.23214;https://www.otodom.pl/oferta/mieszkanie-w-pieknej-kamienicy-z-1950r-centrum-ID3ITLu.html;21.0267;secondary;0;0;0;False;full_ownership;308;498000.0;PLN;15;.;2;0;0;0;0;0;0;0;36;15;missing;1950;œródmieœcie;2;4;13833.333333333334;69.0;69.0;69.0;69.0;69.0;55029804
mokotów;warszawa;czerniaków;bluszczañska;.;missing;block;ready_to_use;.;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;missing;52.2092078;https://www.otodom.pl/oferta/unikalne-3-pokoje-na-malym-metrazu-ID3KPlG.html;21.0636253;secondary;1;1;0;True;full_ownership;637;340000.0;PLN;11;317.0;3;0;0;0;0;0;0;0;30;11;wooden;2014;czerniaków;groundfloor;3;11333.333333333334;5.0;5.0;5.0;5.0;5.0;55489484
wola;warszawa;odolany;kasprzaka marcina;.;brick;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;urban;52.22701041674509;https://www.otodom.pl/oferta/centrum-w-wy-super-okazja-zadzwon-2-pok-42m2-ID3gej4.html;20.955918733312988;primary;1;1;1;False;full_ownership;15499;415000.0;PLN;15;6.0;2;0;0;0;1;1;0;0;44;6;wooden;.;odolany;7;12;9431.818181818182;1.0;1.0;1.0;1.0;1.0;48197254
wola;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.23338;https://www.otodom.pl/oferta/ciche-2pokoje-z-widna-kuchnia-w-cegle-bud-po-remon-ID3Khks.html;20.95718;secondary;1;1;1;False;missing;354;398000.0;PLN;15;.;2;0;0;0;0;0;0;0;45;14;missing;1955;wola;2;3;8844.444444444445;64.0;64.0;64.0;64.0;64.0;55358712
wola;warszawa;odolany;jana kazimierza;2018-07-06;missing;block;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;missing;52.22298;https://www.otodom.pl/oferta/warszawa-wola-2-pokoje-48m2-metro-okazja-ID3HEw6.html;20.9395;secondary;0;0;0;True;full_ownership;384;464000.0;PLN;15;.;2;0;0;0;0;0;0;0;48;7;missing;2018;odolany;4;7;9666.666666666666;1.0;1.0;1.0;1.0;1.0;54732800
bielany;warszawa;huta;heroldów;2018-05-30;brick;block;missing;.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;urban;52.30439;https://www.otodom.pl/oferta/przestronne-mieszkanie-z-antresola-mlociny-ID3Huvc.html;20.92523;secondary;0;0;0;True;full_ownership;729;588000.0;PLN;15;.;2;0;0;0;0;0;0;0;80;9;missing;2000;huta;4;4;7350.0;19.0;19.0;19.0;19.0;19.0;54694428
œródmieœcie;warszawa;œródmieœcie pó³nocne;sienna;2018-08-26;brick;apartment;ready_to_use;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;urban;52.23628;https://www.otodom.pl/oferta/48-m2-w-eleganckim-apartamentowcu-w-centrum-ID3KzOs.html;21.0051;secondary;1;1;1;True;full_ownership;808;670000.0;PLN;15;.;2;1;0;1;1;1;0;0;48;4;wooden;2011;œródmieœcie pó³nocne;3;8;13958.333333333334;8.0;8.0;8.0;8.0;8.0;55429764
œródmieœcie;warszawa;nowe miasto;ciasna;.;brick;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;urban;52.23614;https://www.otodom.pl/oferta/stare-miasto-dwa-mieszkania-pod-hostel-ID3HYoM.html;21.00817;secondary;1;1;1;True;full_ownership;418;765000.0;PLN;15;550.0;3;0;0;0;0;0;0;0;55;1;plastic;1956;nowe miasto;4;4;13909.09090909091;63.0;63.0;63.0;63.0;63.0;54809288
wilanów;warszawa;.;.;.;missing;missing;missing;.;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;missing;52.161012;https://www.otodom.pl/oferta/mieszkanie-56-44-m-warszawa-ID3IRwe.html;21.074302;secondary;0;0;0;False;missing;587;585000.0;PLN;15;530.0;2;0;0;0;0;0;0;0;56;15;wooden;2012;wilanów;groundfloor;3;10446.42857142857;7.0;7.0;7.0;7.0;7.0;55021108
bemowo;warszawa;górce;pe³czyñskiego tadeusza, gen.;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;missing;52.2419112;https://www.otodom.pl/oferta/blisko-parku-gorczewska-i-metra-super-cena-ID3L82E.html;20.9053732;primary;0;0;0;False;full_ownership;125;414715.0;PLN;6;.;2;0;1;0;1;1;0;0;49;6;missing;.;górce;gt10;14;8463.57142857143;1.0;1.0;1.0;1.0;1.0;55561340
targówek;warszawa;bródno;budowlana;.;missing;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;urban;52.284804;https://www.otodom.pl/oferta/3-pokoje-na-brodnie-z-tarasem-i-ogrodkiem-ID3KlDS.html;21.0411586;primary;0;0;0;True;full_ownership;323;487120.0;PLN;15;.;3;0;0;0;0;1;0;0;69;4;plastic;2018;bródno;1;7;7059.710144927536;1.0;1.0;1.0;1.0;1.0;55375292
wawer;warszawa;.;.;.;brick;missing;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;gas;52.19622;https://www.otodom.pl/oferta/75m2-ogrodek-120m2-wawer-ul-celulozy-370-000-zl-ID30WDM.html;21.17823;primary;0;1;0;False;full_ownership;28956;370000.0;PLN;15;.;4;1;1;1;1;1;0;0;75;4;plastic;2018;wawer;groundfloor;1;4933.333333333333;1.0;1.0;1.0;1.0;1.0;44550582
wilanów;warszawa;zawady;syta;.;brick;missing;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;missing;52.1688552;https://www.otodom.pl/oferta/apartament-na-zawadach-na-sprzedaz-ID3wITa.html;21.1070882;secondary;0;0;0;True;full_ownership;1227;1160000.0;PLN;15;.;3;0;0;0;1;1;0;0;110;9;missing;2008;zawady;1;2;10545.454545454546;11.0;11.0;11.0;11.0;11.0;51889732
œródmieœcie;warszawa;œródmieœcie po³udniowe;litewska;.;brick;tenement;ready_to_use;.;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;urban;52.2169649;https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-na-sprzedaz-w-prestizowej-lo-ID3Kmmc.html;21.0217369;secondary;0;0;0;True;full_ownership;366;779000.0;PLN;15;815.31;2;0;0;0;0;0;0;0;51;3;missing;1958;œródmieœcie po³udniowe;3;4;15274.509803921568;61.0;61.0;61.0;61.0;61.0;55378040
praga pó³noc;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;missing;52.25019413165;https://www.otodom.pl/oferta/kup-mieszkanie-w-wyjatkowym-miejscu-port-praski-ID3KhiY.html;21.033595026459;primary;0;0;0;False;missing;227;353100.0;PLN;15;.;1;0;0;0;0;0;0;0;31;12;missing;2019;praga pó³noc;3;7;11390.322580645161;0.0;0.0;0.0;0.0;0.0;55358620
bia³o³êka;warszawa;tarchomin;pas³êcka;.;other;block;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;urban;52.325001831055;https://www.otodom.pl/oferta/mieszkanie-dwupoziomowez-balkonem-na-tarchominie-ID3HN2s.html;20.94500076294;secondary;0;0;0;True;missing;597;559000.0;PLN;15;.;3;0;0;0;0;0;0;0;90;3;missing;2006;tarchomin;3;3;6211.111111111111;13.0;13.0;13.0;13.0;13.0;54765620
bemowo;warszawa;chrzanów;chrzanów;2019-04-01;breezeblock;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;urban;52.21790014665359;https://www.otodom.pl/oferta/3-pokoje-atrakcyjna-cena-46-66m2-blisko-metro-a51-ID3JSEY.html;20.897403970794674;primary;1;1;1;False;full_ownership;452;368614.0;PLN;15;.;3;0;1;0;1;0;0;0;47;15;plastic;2019;chrzanów;groundfloor;5;7842.851063829788;0.0;0.0;0.0;0.0;0.0;55263884
bia³o³êka;warszawa;grodzisk;starej gruszy;2018-07-03;brick;apartment;ready_to_use;.;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;urban;52.30928935605985;https://www.otodom.pl/oferta/mieszkanie-na-ul-starej-gruszy-bialoleka-ID3HsW6.html;21.056989730529786;secondary;1;1;1;True;full_ownership;823;505000.0;PLN;15;720.0;3;0;1;1;1;1;0;0;68;7;wooden;2004;grodzisk;1;3;7426.470588235294;15.0;15.0;15.0;15.0;15.0;54688284
praga po³udnie;warszawa;goc³aw;.;.;missing;block;ready_to_use;.;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;missing;52.2245775;https://www.otodom.pl/oferta/przestronne-i-ustawne-3-pokoje-z-balkonem-ID3LpCk.html;21.1047836;secondary;1;1;0;False;full_ownership;106;601800.0;PLN;3;661.0;3;0;0;0;0;0;0;0;76;3;plastic;1991;goc³aw;3;4;7918.421052631579;28.0;28.0;28.0;28.0;28.0;55628900
mokotów;warszawa;sielce;.;.;silikat;missing;missing;.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;missing;52.201138;https://www.otodom.pl/oferta/oaza-spokoju-na-dolnym-mokotowie-ID3IuBS.html;21.0461;primary;1;1;1;False;full_ownership;213;477180.0;PLN;15;.;2;0;0;0;0;1;0;0;42;2;wooden;2019;sielce;3;6;11361.42857142857;0.0;0.0;0.0;0.0;0.0;54933108
w³ochy;warszawa;raków;borsucza;.;missing;apartment;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;missing;52.1946969;https://www.otodom.pl/oferta/piekna-kawalerka-na-pograniczu-2-dzielnic-ID3Lkec.html;20.9560236;primary;0;0;0;True;full_ownership;133;314055.0;PLN;4;.;1;0;0;1;1;1;0;0;35;4;missing;.;raków;3;8;8973.0;1.0;1.0;1.0;1.0;1.0;55608184
weso³a;warszawa;.;.;.;other;row_house;missing;.;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;gas;52.22014022992144;https://www.otodom.pl/oferta/84m2-4-pokoje-garaz-x-2-piwnica-bezposrednio-ID3KoO0.html;21.246788819398876;primary;0;0;0;False;full_ownership;440;460000.0;PLN;15;.;4;1;0;0;1;0;0;0;84;15;plastic;2018;weso³a;2;2;5476.190476190476;1.0;1.0;1.0;1.0;1.0;55387452
bia³o³êka;warszawa;tarchomin;odkryta;2018-09-04;brick;block;ready_to_use;.;0;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;urban;52.33957452974403;https://www.otodom.pl/oferta/mieszkanie-2-pok-46-m2-bialoleka-odkryta-bezposred-ID3L6jq.html;20.937941040228267;secondary;1;1;0;True;full_ownership;708;340000.0;PLN;6;380.0;2;0;1;1;1;1;0;0;46;6;plastic;2002;tarchomin;1;4;7391.304347826087;17.0;17.0;17.0;17.0;17.0;55554692
ochota;warszawa;rakowiec;pruszkowska;.;missing;missing;missing;.;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;missing;52.23614;https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-na-ochocie-do-zamieszkania-ID3I8Ig.html;21.00817;secondary;1;1;0;True;full_ownership;374;495000.0;PLN;15;.;3;0;0;0;0;0;0;0;50;6;plastic;1964;rakowiec;2;3;9900.0;55.0;55.0;55.0;55.0;55.0;54848936
wawer;warszawa;.;.;2018-08-05;brick;tenement;ready_to_use;.;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;gas;52.19622;https://www.otodom.pl/oferta/zamieszkaj-na-wawrze-ID3JnYv.html;21.17823;secondary;1;1;1;False;full_ownership;723;519000.0;PLN;15;850.0;3;0;0;0;1;0;0;0;108;7;wooden;1960;wawer;3;3;4805.555555555556;59.0;59.0;59.0;59.0;59.0;55145932
bia³o³êka;warszawa;nowodwory;przyrzecze;2019-05-12;breezeblock;house;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;gas;52.32899;https://www.otodom.pl/oferta/mieszkanie-115m2-poddasze-95m2-bezczynszowe-ID3JDwS.html;21.00768;primary;1;1;1;True;full_ownership;458;610000.0;PLN;15;.;4;1;1;1;1;0;0;0;115;3;plastic;2018;nowodwory;1;1;5304.347826086957;1.0;1.0;1.0;1.0;1.0;55205660
wilanów;warszawa;b³onia wilanowskie;rzeczypospolitej;.;missing;missing;missing;.;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;missing;52.1611563;https://www.otodom.pl/oferta/bardzo-sloneczne-narozne-3-pokoje-w-miasteczku-w-ID3KL1O.html;21.071595;secondary;0;0;0;False;full_ownership;541;525000.0;PLN;12;.;3;0;0;0;0;0;0;0;63;12;missing;2017;b³onia wilanowskie;4;4;8333.333333333334;2.0;2.0;2.0;2.0;2.0;55472876
praga pó³noc;warszawa;nowa praga;wileñska;.;missing;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;urban;52.2581206;https://www.otodom.pl/oferta/nowa-inwestycja-ustawne-3-pokoje-balkon-ID3LiSI.html;21.0401514;primary;1;1;0;True;missing;115;638400.0;PLN;4;.;3;0;0;1;1;1;0;0;68;4;aluminium;.;nowa praga;6;8;9388.235294117647;1.0;1.0;1.0;1.0;1.0;55603008
bemowo;warszawa;jelonki pó³nocne;gen. meriana c. coopera;.;missing;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;missing;52.23824636958341;https://www.otodom.pl/oferta/mieszkanie-w-prestizowej-lokalizacji-ID3KXaE.html;20.89285767354126;primary;0;0;0;True;missing;225;564487.0;PLN;9;.;3;0;0;0;0;0;0;0;73;5;missing;.;jelonki pó³nocne;2;3;7732.698630136986;1.0;1.0;1.0;1.0;1.0;55519552
mokotów;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;missing;52.19832;https://www.otodom.pl/oferta/mieszkanie-96-96-m-warszawa-ID3KhkI.html;21.01715;primary;1;1;1;False;missing;304;921120.0;PLN;15;.;3;0;0;0;0;0;0;0;97;2;missing;2015;mokotów;7;7;9496.082474226803;4.0;4.0;4.0;4.0;4.0;55358728
ursynów;warszawa;.;.;.;brick;apartment;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;urban;52.13785;https://www.otodom.pl/oferta/przepiekny-3-pokojowy-apartament-na-ursynowie-ID3LpRm.html;21.02912;secondary;1;1;1;False;full_ownership;140;1140000.0;PLN;3;1000.0;3;0;0;0;0;0;0;0;80;3;wooden;2014;ursynów;groundfloor;3;14250.0;5.0;5.0;5.0;5.0;5.0;55629832
wilanów;warszawa;b³onia wilanowskie;hlonda augusta, ks. prymasa;2018-09-15;brick;apartment;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;urban;52.1566973;https://www.otodom.pl/oferta/4-pokojowy-apartament-osiedle-ostoja-wilanow-ID3KbgU.html;21.061637;secondary;0;0;0;False;missing;663;1450000.0;PLN;15;.;4;0;0;0;1;1;0;0;118;13;wooden;2010;b³onia wilanowskie;4;4;12288.135593220339;9.0;9.0;9.0;9.0;9.0;55335428
wilanów;warszawa;.;.;.;missing;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;urban;52.15613;https://www.otodom.pl/oferta/mieszkanie-warszawa-wilanow-87-61-m2-ID3KZb2.html;21.11163;primary;1;1;1;False;missing;233;855074.0;PLN;9;.;4;0;1;1;1;1;0;0;88;9;wooden;.;wilanów;1;4;9716.75;1.0;1.0;1.0;1.0;1.0;55527264
¿oliborz;warszawa;sady ¿oliborskie;rydygiera ludwika;.;brick;apartment;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;urban;52.2591318;https://www.otodom.pl/oferta/atrakcyjny-apartament-na-zoliborzu-ID3JgsY.html;20.9739859;secondary;1;1;0;False;full_ownership;970;1035000.0;PLN;15;700.0;3;0;0;0;0;1;0;0;67;7;wooden;2011;sady ¿oliborskie;6;6;15447.76119402985;8.0;8.0;8.0;8.0;8.0;55117068
praga po³udnie;warszawa;grochów;.;.;other;block;missing;.;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;missing;52.24832;https://www.otodom.pl/oferta/zadbane-w-swietnej-lokalizacji-ID3LsEI.html;21.1032;secondary;0;0;0;False;full_ownership;200;370000.0;PLN;2;.;3;0;0;0;0;0;0;0;50;2;missing;1992;grochów;4;4;7400.0;27.0;27.0;27.0;27.0;27.0;55640580
ochota;warszawa;szczêœliwice;bia³obrzeska;2018-08-21;brick;tenement;missing;.;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;urban;52.20906;https://www.otodom.pl/oferta/do-sprzedania-dwupokojowe-mieszkanie-na-ochocie-ID3KrWO.html;20.97007;secondary;1;1;1;True;full_ownership;327;425000.0;PLN;15;.;2;0;1;0;1;1;0;0;35;15;missing;1961;szczêœliwice;groundfloor;3;12142.857142857143;58.0;58.0;58.0;58.0;58.0;55399468
mokotów;warszawa;sielce;gagarina jurija;2018-09-07;brick;tenement;ready_to_use;.;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;urban;52.206154364040316;https://www.otodom.pl/oferta/bezposrednio-2-pokoje-przy-lazienkach-krolewskich-ID3Lnio.html;21.04414807252197;secondary;1;1;1;False;full_ownership;717;419900.0;PLN;3;280.0;2;0;0;0;1;0;0;0;37;1;plastic;.;sielce;2;4;11348.648648648648;.;71.20430107526882;10.0;72.0;20.0;55619976
mokotów;warszawa;sielce;bobrowiecka;.;brick;apartment;ready_to_use;.;1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;urban;52.1986108;https://www.otodom.pl/oferta/mieszkanie-wyposazone-super-rozklad-bezposrednio-ID3KhLq.html;21.0464264;secondary;1;1;0;True;full_ownership;726;624000.0;PLN;15;370.0;2;0;0;1;1;1;0;0;52;5;wooden;2008;sielce;2;6;12000.0;11.0;11.0;11.0;11.0;11.0;55360384
w³ochy;warszawa;stare w³ochy;ry¿owa;.;missing;block;missing;.;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;gas;52.189752654087;https://www.otodom.pl/oferta/mieszkanie-83-60-m-warszawa-ID3INvI.html;20.907939665662;secondary;0;0;0;True;full_ownership;604;595000.0;PLN;15;.;4;0;1;0;1;1;0;0;84;15;missing;2010;stare w³ochy;3;7;7083.333333333333;9.0;9.0;9.0;9.0;9.0;55005824
wola;warszawa;ko³o;aleja prymasa tysi¹clecia;.;missing;missing;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;missing;52.2385;https://www.otodom.pl/oferta/3-pok-wola-okazja-cenowa-ID3JVsQ.html;20.95647;secondary;0;0;0;True;missing;1563;379556.0;PLN;15;.;3;0;0;0;0;0;0;0;47;15;missing;2018;ko³o;10;14;8075.659574468085;1.0;1.0;1.0;1.0;1.0;55278508
wola;warszawa;mirów;grzybowska;2018-08-31;silikat;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;urban;52.2346688;https://www.otodom.pl/oferta/apartament-przy-rondzie-daszynskiego-oddany-budyn-ID3KU3a.html;20.9907818;primary;1;1;1;True;full_ownership;192;999999.0;PLN;10;.;4;0;1;1;1;1;0;0;84;10;plastic;2017;mirów;4;7;11904.75;2.0;2.0;2.0;2.0;2.0;55507556
bia³o³êka;warszawa;dworska;skarbka z gór;.;brick;block;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;missing;52.316954;https://www.otodom.pl/oferta/bardzo-ladne-2-pokojowe-mieszkanie-56m2-ID3J5AY.html;21.0592891;secondary;1;1;0;True;full_ownership;311;379000.0;PLN;15;.;2;0;0;0;0;1;0;0;56;4;plastic;.;dworska;2;4;6767.857142857143;.;8.577540106951872;45.0;8.0;16.0;55075280
wawer;warszawa;marysin wawerski;korkowa;.;brick;block;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;missing;52.2394195;https://www.otodom.pl/oferta/mieszkanie-52-70-m-warszawa-ID3Li1m.html;21.1535339;secondary;1;1;0;True;full_ownership;166;439000.0;PLN;4;600.0;3;0;0;0;0;0;0;0;53;2;missing;2010;marysin wawerski;3;3;8283.018867924528;9.0;9.0;9.0;9.0;9.0;55599700
ursus;warszawa;czechowice;ochocka;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;missing;52.1878631;https://www.otodom.pl/oferta/przestronne-mieszkanie-z-ogrodkiem-widna-kuchnia-ID3LjiA.html;20.8755655;primary;0;0;0;True;missing;180;315000.0;PLN;4;.;2;0;1;0;1;1;0;0;48;2;missing;.;czechowice;groundfloor;7;6562.5;1.0;1.0;1.0;1.0;1.0;55604612
targówek;warszawa;.;.;.;brick;block;to_completion;.;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;missing;52.279231267997;https://www.otodom.pl/oferta/sloneczne-2-pokojowe-z-duzym-balkonem-inwestycja-ID3Krty.html;21.126607996228;primary;1;0;0;False;full_ownership;834;194100.0;PLN;15;.;2;0;1;1;1;1;0;0;32;15;plastic;2018;targówek;2;4;6065.625;1.0;1.0;1.0;1.0;1.0;55397716
wola;warszawa;odolany;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;urban;52.23614;https://www.otodom.pl/oferta/atrakcyjne-3-pokojowe-mieszkanie-na-woli-ID3Ja60.html;21.00817;secondary;1;1;1;False;full_ownership;545;740000.0;PLN;15;630.0;4;0;0;0;0;0;0;0;65;11;wooden;2013;odolany;1;8;11384.615384615385;6.0;6.0;6.0;6.0;6.0;55092580
œródmieœcie;warszawa;muranów;edelmana marka;.;brick;tenement;missing;.;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;missing;52.2502984;https://www.otodom.pl/oferta/sloneczne-przytulne-z-balkonemkamienica-ID3IZm8.html;20.992945;secondary;0;0;0;False;full_ownership;510;550000.0;PLN;15;450.0;2;0;0;0;0;0;0;0;54;15;missing;1959;muranów;4;5;10185.185185185184;60.0;60.0;60.0;60.0;60.0;55051296
wola;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;missing;52.230159817186;https://www.otodom.pl/oferta/mieszkanie-58-33-m-warszawa-ID3KFnm.html;20.935888752319;primary;0;0;0;False;missing;761;448149.0;PLN;14;.;3;0;0;0;0;0;0;0;58;2;missing;2019;wola;3;10;7726.706896551724;0.0;0.0;0.0;0.0;0.0;55451148
bielany;warszawa;stare bielany;kasprowicza jana;2018-07-30;brick;tenement;missing;.;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;urban;52.27976;https://www.otodom.pl/oferta/3-pokoje-przy-metrze-stare-bielany-ID3J968.html;20.953;secondary;0;0;0;False;full_ownership;1133;565000.0;PLN;15;.;3;0;0;0;1;0;0;0;62;11;missing;1955;stare bielany;2;3;9112.90322580645;64.0;64.0;64.0;64.0;64.0;55088744
praga po³udnie;warszawa;goc³aw;jantarowy szlak;.;concrete_plate;block;ready_to_use;.;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;urban;52.223267;https://www.otodom.pl/oferta/mieszkanie-75-m2-4-pokoje-na-goclawiu-ID3KUog.html;21.0888966;secondary;1;1;1;True;cooperative_ownership_with_mortgage_register;382;499000.0;PLN;10;750.0;4;0;0;0;1;0;0;0;75;7;plastic;1984;goc³aw;6;10;6653.333333333333;35.0;35.0;35.0;35.0;35.0;55508864
mokotów;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.19832;https://www.otodom.pl/oferta/mieszkanie-76-16-m-warszawa-ID3Lghi.html;21.01715;secondary;0;0;0;False;missing;116;880000.0;PLN;5;.;3;0;0;0;0;0;0;0;76;5;missing;.;mokotów;groundfloor;3;11578.947368421053;.;13.131868131868131;58.0;1.0;13.0;55593000
