available;building_material;building_type;construction_status;district;equipment_dishwasher;equipment_fridge;equipment_oven;equipment_stove;equipment_tv;equipment_washing_machine;extras_air_conditioning;extras_balcony;extras_basement;extras_furniture;extras_garage;extras_garden;extras_lift;extras_separate_kitchen;extras_swimming_pool;extras_terrace;extras_two_storey;extras_usable_room;floor_num;heating;latitude;link;longitude;market;media_cable-television;media_internet;media_phone;ownership;page_views;price;price_currency;publicated;rent;rooms;security_alarm;security_anti_burglary_door;security_closed_area;security_entryphone;security_monitoring;security_roller_shutters;security_security;surface;updated;window;year_of_construction;Borough;City;Neighbourhood;Street;orig_street;Id
.;.;block;to_renovation;mokotów;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;3 (z 3);.;52.1750141;https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-w-budynku-z-1986-roku-ID3LpcY.html;21.0444328;secondary;1;1;0;full_ownership;197;450000;PLN;07.09.2018;650 z³;3;0;0;0;0;0;0;0;59.5;07.09.2018;plastic;1986;wilanów;warszawa;wilanów wysoki;aleja wilanowska;True;55627328
.;brick;block;ready_to_use;stara mi³osna;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1 (z 3);gas;52.2519989;https://www.otodom.pl/oferta/akacjowa-aleja-3-pokojowe-z-garazem-ID3Kk6c.html;21.01000023;secondary;0;0;0;full_ownership;482;440000;PLN;ponad 14 dni temu;338 z³;3;0;0;0;0;1;0;0;67.4;05.09.2018;.;2003;weso³a;warszawa;stara mi³osna;goœciniec;True;55369360
.;brick;tenement;.;górny mokotów;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;5 (z 6);urban;52.20417;https://www.otodom.pl/oferta/klimatyczne-rozkladowe-sloneczne-rakowiecka-ID3Liwm.html;21.00083;secondary;1;1;1;full_ownership;662;525000;PLN;06.09.2018;569 z³;3;0;1;1;1;0;0;0;63.36;06.09.2018;plastic;1950;ursynów;warszawa;ursynów pó³nocny;pu³awska;True;55601560
.;.;block;to_completion;bemowo;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2 (z 3);.;52.23824636958341;https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-na-spokojnym-osiedlu-ID3KX5e.html;20.89285767354126;primary;0;0;0;.;355;415864;PLN;31.08.2018;.;2;0;0;0;0;0;0;0;52.31;05.09.2018;.;.;bemowo;warszawa;jelonki pó³nocne;gen. meriana c. coopera;True;55519216
.;.;.;to_completion;ursus;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3 (z 4);urban;52.1973459;https://www.otodom.pl/oferta/nowoczesny-design-jagielly-16-ursus-ID3G63S.html;20.8805631;primary;0;0;0;full_ownership;1114;318528;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;47.57;08.09.2018;aluminium;2018;ursus;warszawa;niedŸwiadek;w³adys³awa jagie³³y;True;54362088
.;brick;block;to_completion;bia³o³êka;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1 (z 2);urban;52.31187639226988;https://www.otodom.pl/oferta/wrzosowa-aleja-osiedle-mlodych-ID3L8pa.html;21.078404091046146;primary;1;1;1;full_ownership;168;246820;PLN;04.09.2018;220 z³;2;0;0;1;1;1;0;0;35.01;06.09.2018;plastic;2020;bia³o³êka;warszawa;grodzisk;kartograficzna;True;55562736
.;.;block;.;ursynów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;4 (z 6);.;52.130307;https://www.otodom.pl/oferta/mieszkanie-53-m-warszawa-ID3KJ1m.html;21.06312;secondary;1;1;0;.;303;530000;PLN;28.08.2018;590 z³;2;0;0;0;0;1;0;0;53;28.08.2018;plastic;2004;ursynów;warszawa;.;.;False;55465160
.;other;block;ready_to_use;bielany;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;4 (z 4);urban;52.2711212;https://www.otodom.pl/oferta/2-pokoje-metro-slodowiec-35m2-bielany-gabinska-ID3KPBy.html;20.9604159;secondary;1;1;0;full_ownership;759;320000;PLN;30.08.2018;350 z³;2;0;0;0;1;0;0;0;35;06.09.2018;plastic;1969;bielany;warszawa;s³odowiec;g¹biñska;True;55490468
.;.;.;.;mokotów;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 (z 6);.;52.197219574162;https://www.otodom.pl/oferta/mieszkanie-60-97-m-warszawa-ID3ILOc.html;21.046764214114;primary;0;0;0;.;259;645670;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;60.97;ponad 14 dni temu;.;2019;mokotów;warszawa;.;.;False;54999220
.;.;.;.;praga-po³udnie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1 (z 3);.;52.24168;https://www.otodom.pl/oferta/mieszkanie-91-m-warszawa-ID3ILrq.html;21.08406;primary;0;0;0;.;446;717630;PLN;ponad 14 dni temu;.;4;0;0;0;0;0;0;0;91;04.09.2018;.;2017;praga po³udnie;warszawa;goc³aw;.;False;54997808
.;.;.;.;ulrychów;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2 (z 10);urban;52.231685;https://www.otodom.pl/oferta/nowoczesny-wiezowiec-na-woli-ID3KTvI.html;20.93392;primary;1;1;1;full_ownership;549;391842;PLN;31.08.2018;.;2;0;0;0;0;1;0;0;49.14;31.08.2018;plastic;2020;wola;warszawa;ulrychów;.;False;55505544
.;brick;apartment;.;mokotów;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;2 (z 6);urban;52.1733134;https://www.otodom.pl/oferta/mokotow-apartament-84m2-garaz-balkon-kw-ID3KDA0.html;20.9998;secondary;0;0;0;.;298;817000;PLN;27.08.2018;600 z³;3;0;1;1;1;1;0;0;83.37;27.08.2018;wooden;2008;mokotów;warszawa;s³u¿ew;obrze¿na;True;55444244
.;brick;apartment;.;sielce;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1 (z 2);urban;52.194157;https://www.otodom.pl/oferta/inwestycja-dla-wymagajacych-bez-prowizji-ID3Lg2c.html;21.0346955;secondary;0;0;0;full_ownership;142;390885;PLN;05.09.2018;.;1;0;0;0;1;0;0;0;25.3;05.09.2018;plastic;2019;mokotów;warszawa;sielce;.;False;55592064
.;other;block;.;.;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2 (z 6);.;52.23;https://www.otodom.pl/oferta/mieszkanie-108-90-m-warszawa-ID3DJR6.html;20.93;secondary;0;0;0;.;911;920000;PLN;ponad 14 dni temu;.;5;0;0;0;0;0;0;0;108.9;06.09.2018;plastic;2008;bemowo;warszawa;jelonki pó³nocne;jana olbrachta;True;53800072
.;.;block;.;wola;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;parter (z 5);urban;52.2229739;https://www.otodom.pl/oferta/mieszkanie-52-m-warszawa-ID33EYE.html;20.9395042;secondary;0;0;0;full_ownership;3724;468000;PLN;ponad 14 dni temu;450 z³;2;0;0;0;0;0;0;0;52;08.09.2018;plastic;2009;wola;warszawa;odolany;jana kazimierza;True;45201512
.;.;.;.;bia³o³êka;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;.;52.32145050653227;https://www.otodom.pl/oferta/mieszkanie-na-bialolece-76-60-w-najlepszej-cenie-ID3d8dI.html;20.953744849737518;primary;0;0;0;.;1684;476452;PLN;ponad 14 dni temu;.;3;0;0;0;0;1;0;0;76.6;29.08.2018;.;.;bia³o³êka;warszawa;tarchomin;kamiñskiego aleksandra;False;47458874
.;.;apartment;.;wola;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2 (z 6);.;52.2380747;https://www.otodom.pl/oferta/przestronny-apartament-w-doskonalej-lokalizacji-ID3L6CM.html;20.9621367;primary;0;0;0;.;172;736274;PLN;04.09.2018;.;4;0;0;0;0;0;0;0;75.13;08.09.2018;.;.;wola;warszawa;m³ynów;syreny;True;55555892
.;reinforced_concrete;apartment;to_completion;targówek;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;> 10 (z 16);urban;52.2921122;https://www.otodom.pl/oferta/przestronny-apartament-na-16-pietrze-110-m2-ID3KWqk.html;21.0477683;primary;1;1;0;full_ownership;201;928030;PLN;31.08.2018;.;4;0;0;1;1;1;0;0;109.67;31.08.2018;plastic;.;targówek;warszawa;bródno;kondratowicza ludwika;False;55512836
.;.;block;.;bia³o³êka;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;parter (z 3);urban;52.343433;https://www.otodom.pl/oferta/mieszkanie-31-92-m-warszawa-ID3L9Ug.html;21.0518694;secondary;0;0;0;full_ownership;187;269000;PLN;04.09.2018;400 z³;1;0;0;1;1;0;0;0;31.92;04.09.2018;.;2017;bia³o³êka;warszawa;kobia³ka;rossiniego gioacchino ;False;55568508
.;other;apartment;.;mokotów;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3 (z 8);urban;52.19416;https://www.otodom.pl/oferta/luksusowy-apartament-przy-lazienkach-krolewskich-ID3D8aQ.html;21.0347;secondary;1;1;1;.;1410;1800000;PLN;ponad 14 dni temu;.;3;0;1;1;1;1;0;0;125;ponad 14 dni temu;.;.;mokotów;warszawa;sielce;su³kowicka;True;53655224
.;.;.;.;ursynów;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1 (z 3);.;52.1440582;https://www.otodom.pl/oferta/niski-budynek-ursynow-dwa-pokoje-cicha-okolica-ID3Kjwy.html;21.0603001;secondary;0;0;0;full_ownership;474;435000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;52;ponad 14 dni temu;.;.;ursynów;warszawa;natolin;lasek brzozowy;True;55367088
.;.;apartment;.;¿erañ;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;parter (z 3);.;52.307954;https://www.otodom.pl/oferta/mieszkanie-74-m-warszawa-ID3HCyE.html;20.9951;secondary;1;1;1;full_ownership;569;540000;PLN;ponad 14 dni temu;.;4;0;0;0;0;0;0;0;74;31.08.2018;wooden;2009;bia³o³êka;warszawa;¿erañ;krzy¿ówki;True;54725332
.;brick;tenement;.;œródmieœcie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4 (z 6);.;52.23614;https://www.otodom.pl/oferta/mieszkanie-82-38-m-warszawa-ID3HYqo.html;21.00817;secondary;0;0;0;.;394;1164000;PLN;ponad 14 dni temu;700 z³;3;0;0;0;0;0;0;0;82.38;09.09.2018;.;1912;œródmieœcie;warszawa;œródmieœcie pó³nocne;tamka;True;54809388
.;.;block;to_completion;praga-po³udnie;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;parter (z 5);urban;52.2453919;https://www.otodom.pl/oferta/m1-z-salonem-o-pow-34-m2-taras-ogrodek-ID3KU8I.html;21.0845187;primary;1;1;0;full_ownership;206;370881;PLN;31.08.2018;.;1;0;0;1;1;1;0;0;50.46;31.08.2018;plastic;.;praga po³udnie;warszawa;goc³aw;wiatraczna;True;55507900
.;.;.;.;bia³o³êka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;parter (z 4);.;52.34456794;https://www.otodom.pl/oferta/spokojna-okolica-przestronne-gotowe-ID3K0gI.html;20.95095334;secondary;0;0;0;.;705;285000;PLN;ponad 14 dni temu;440 z³;2;0;0;0;0;0;0;0;40;ponad 14 dni temu;.;1999;bia³o³êka;warszawa;.;.;False;55293132
.;.;.;.;praga-po³udnie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 (z 7);.;52.232402914158;https://www.otodom.pl/oferta/mieszkanie-dwustronne-z-osobna-kuchnia-i-wc-ID3LiN2.html;21.113861950879;primary;0;0;0;.;128;633573;PLN;06.09.2018;.;3;0;0;0;0;0;0;0;71.7;06.09.2018;.;2019;praga po³udnie;warszawa;.;.;False;55602656
.;.;apartment;.;bia³o³êka;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3 (z 3);.;52.3102751;https://www.otodom.pl/oferta/kameralna-zabudowa-blisko-do-sklepu-ID3Lize.html;21.0620732;primary;0;0;0;full_ownership;115;368701;PLN;06.09.2018;.;2;0;0;1;1;1;0;0;51.49;06.09.2018;.;.;targówek;warszawa;bródno-podgrodzie;g³êbocka;True;55601800
.;brick;infill;ready_to_use;mokotów;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;1;parter (z 3);urban;52.19832;https://www.otodom.pl/oferta/apartament-w-pelni-wyposazony-133-16-m2-mokotow-ID3A3WR.html;21.01715;secondary;1;1;1;full_ownership;4195;1800000;PLN;ponad 14 dni temu;1 150 z³;4;1;0;1;1;1;0;0;133.16;06.09.2018;wooden;2007;mokotów;warszawa;s³u¿ew;niedŸwiedzia;True;52923935
.;.;.;.;powiœle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 (z 11);.;52.2336;https://www.otodom.pl/oferta/przestronny-apartament-z-widokiem-a-wisle-ID3JnxC.html;21.03623;secondary;0;0;0;.;620;795000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;58;02.09.2018;.;2014;œródmieœcie;warszawa;solec;.;False;55144264
.;brick;apartment;ready_to_use;praga-po³udnie;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1 (z 9);urban;52.239643;https://www.otodom.pl/oferta/apartement-3-pokoje-z-ogrodkiem-balkon-garaz-ID3KMHy.html;21.08303;secondary;1;1;0;.;413;830000;PLN;29.08.2018;1 000 z³;3;0;0;0;0;1;0;0;98.04;05.09.2018;.;2011;praga po³udnie;warszawa;.;.;False;55479308
.;brick;block;to_completion;bia³o³êka;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2 (z 2);urban;52.32899;https://www.otodom.pl/oferta/sprzedam-tanio-33m2-za-206ys-ID3mdRJ.html;21.00768;primary;1;1;1;full_ownership;7638;206000;PLN;ponad 14 dni temu;.;2;0;1;1;1;1;0;0;33;03.09.2018;plastic;2017;bia³o³êka;warszawa;.;.;False;49625527
.;.;block;.;mokotów;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;.;52.1986108;https://www.otodom.pl/oferta/mieszkanie-w-wysokim-standardzie-mokotow-ID3KEoY.html;21.0464264;secondary;0;0;0;.;406;750000;PLN;27.08.2018;.;3;0;0;0;0;0;0;0;66;27.08.2018;.;2006;mokotów;warszawa;sielce;bobrowiecka;True;55447404
.;.;block;to_completion;bia³o³êka;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;4 (z 5);.;52.31865546952844;https://www.otodom.pl/oferta/mieszkanie-3-pokoje-71m-osiedle-kameralne-c-186-ID3FaDG.html;20.998839439086904;primary;1;1;1;.;550;453434;PLN;ponad 14 dni temu;.;3;0;0;1;1;1;0;0;70.96;28.08.2018;.;2019;bia³o³êka;warszawa;¿erañ;marywilska;True;54141356
.;concrete_plate;block;to_completion;ursynów;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;parter (z 10);urban;52.150103;https://www.otodom.pl/oferta/4-pokoje-z-ogrodkiem-na-imielinie-ID3IBB6.html;21.0355389;secondary;0;0;0;cooperative_ownership_with_mortgage_register;687;675000;PLN;ponad 14 dni temu;920 z³;4;0;1;0;1;0;0;0;89;07.09.2018;plastic;1981;ursynów;warszawa;ursynów-centrum;dybowskiego benedykta;False;54959968
.;.;tenement;ready_to_use;œródmieœcie po³udniowe;1;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;2 (z 4);urban;52.22441455597851;https://www.otodom.pl/oferta/dwa-pokoje-45mkw-po-remoncie-widok-na-sejm-rp-ID3IFIU.html;21.02882177391052;secondary;1;1;0;full_ownership;762;765000;PLN;ponad 14 dni temu;260 z³;2;0;1;0;1;0;0;0;45;27.08.2018;plastic;1956;œródmieœcie;warszawa;œródmieœcie po³udniowe;.;False;54975828
31 Marca 2019;brick;tenement;ready_to_use;goc³awek;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;0;1 (z 4);gas;52.2425495;https://www.otodom.pl/oferta/mieszkanie-120m2-duzy-taras-goclawek-bezposre-ID3Lgog.html;21.1168718;secondary;0;1;1;cooperative_ownership;477;897000;PLN;05.09.2018;375 z³;5;0;1;0;1;0;0;0;119.7;05.09.2018;wooden;2004;praga po³udnie;warszawa;goc³awek;.;False;55593432
.;brick;block;.;mokotów;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;parter (z 13);.;52.19;https://www.otodom.pl/oferta/mieszkanie-58-15-m-warszawa-ID3H9H6.html;21.02;secondary;0;0;0;.;739;535000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;58.15;01.09.2018;plastic;2000;mokotów;warszawa;ksawerów;wielicka;True;54614380
3 Wrzeœnia 2018;other;block;ready_to_use;w³ochy;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;3 (z 3);urban;52.17991;https://www.otodom.pl/oferta/ladne-ciche-dwupoziomowe-mieszkanie-polecam-ID3I3nu.html;20.94782;secondary;1;1;0;full_ownership;559;674000;PLN;ponad 14 dni temu;700 z³;4;0;0;0;0;0;0;0;99;03.09.2018;plastic;2008;w³ochy;warszawa;.;.;False;54828428
.;.;tenement;ready_to_use;ochota;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;2 (z 4);urban;52.2167659;https://www.otodom.pl/oferta/apartament-124-m2-w-kamienicy-stara-ochota-ID3KpY8.html;20.9856717;secondary;0;0;0;cooperative_ownership_with_mortgage_register;439;1495000;PLN;ponad 14 dni temu;.;3;0;0;0;1;0;0;0;124;ponad 14 dni temu;.;.;ochota;warszawa;stara ochota;p³uga adama;False;55391924
.;.;apartment;to_completion;praga-po³udnie;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;4 (z 4);urban;52.2489663;https://www.otodom.pl/oferta/3-pokoje-praga-poludnie-ID3Hszy.html;21.06775612;primary;0;1;0;.;302;570265;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;67.09;04.09.2018;plastic;2018;praga po³udnie;warszawa;.;.;False;54686948
.;.;.;.;bielany;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;.;52.2767599;https://www.otodom.pl/oferta/mieszkanie-55-m-warszawa-ID3KSde.html;20.9272126;secondary;0;0;0;.;271;435000;PLN;30.08.2018;.;3;0;0;0;0;0;0;0;55;30.08.2018;.;.;bielany;warszawa;chomiczówka;nerudy pabla;False;55500492
.;other;apartment;to_completion;w³ochy;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;5 (z 5);.;52.2124006;https://www.otodom.pl/oferta/zielona-i-spokojna-okolica-duzy-taras-ID3KWfm.html;20.9217771;primary;0;0;0;full_ownership;365;854900;PLN;31.08.2018;.;4;0;1;1;1;1;0;0;107.57;08.09.2018;.;.;w³ochy;warszawa;stare w³ochy;potrzebna;True;55512156
.;.;.;.;ursus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 (z 7);.;52.19993633801;https://www.otodom.pl/oferta/mozliwosc-zrobienia-dwoch-pokoi-blisko-skm-ID3K6is.html;20.889539156128;primary;0;0;0;.;410;242000;PLN;ponad 14 dni temu;.;1;0;0;0;0;0;0;0;31.01;29.08.2018;.;2019;ursus;warszawa;.;.;False;55316304
.;other;apartment;to_completion;bia³o³êka;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;parter (z 2);.;52.32899;https://www.otodom.pl/oferta/ustawna-kawalerka-z-widna-kuchnia-w-super-cenie-ID3EZ20.html;21.00768;primary;0;0;0;full_ownership;2631;213351;PLN;ponad 14 dni temu;.;1;0;1;1;1;1;0;0;34.68;08.09.2018;.;2018;bia³o³êka;warszawa;.;.;False;54096736
13 Lipca 2018;other;block;.;mokotów;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;4 (z 4);urban;52.20182;https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-na-dolnym-mokotowie-ID3I2ly.html;21.05162;secondary;0;0;0;full_ownership;509;560000;PLN;ponad 14 dni temu;.;3;0;0;0;1;0;0;0;74;03.09.2018;.;1991;œródmieœcie;warszawa;ujazdów;czerniakowska;True;54824464
.;brick;tenement;to_renovation;muranów;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;2 (z 3);urban;52.2472555;https://www.otodom.pl/oferta/zatopione-w-zieleni-blisko-metra-sr-muranow-ID3IQnV.html;20.9965938;secondary;0;0;0;full_ownership;564;560000;PLN;ponad 14 dni temu;560 z³;2;0;0;0;0;0;0;0;50;ponad 14 dni temu;plastic;1952;œródmieœcie;warszawa;muranów;.;False;55016812
.;.;block;ready_to_use;powiœle;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;2;urban;52.23805;https://www.otodom.pl/oferta/mieszkanie-38m-ul-tamka-ID3KTlK.html;21.02935;secondary;1;1;0;full_ownership;551;418000;PLN;31.08.2018;350 z³;2;1;0;1;1;0;0;0;38;01.09.2018;plastic;1964;œródmieœcie;warszawa;powiœle;.;False;55504864
.;.;.;to_completion;ursus;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4 (z 4);urban;52.1973459;https://www.otodom.pl/oferta/nowoczesny-design-jagielly-16-ursus-ID3G4tu.html;20.8805631;primary;0;0;0;full_ownership;1066;401270;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;61.17;08.09.2018;aluminium;2018;ursus;warszawa;niedŸwiadek;w³adys³awa jagie³³y;True;54355988
.;.;apartment;.;wola;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3 (z 12);.;52.2344281;https://www.otodom.pl/oferta/piekna-inwestycja-w-podwyzszonym-standardzie-wola-ID3L6Ny.html;20.976939;primary;0;0;0;.;158;881453;PLN;04.09.2018;.;3;0;0;0;0;1;0;0;82.67;06.09.2018;.;.;wola;warszawa;mirów;karolkowa;True;55556560
.;.;block;to_renovation;¿oliborz;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;3 (z 4);urban;52.268473;https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-w-pieknym-otoczeniu-ID3Jfb2.html;20.97063;secondary;1;1;1;cooperative_ownership;819;428000;PLN;ponad 14 dni temu;420 z³;3;0;0;0;0;0;0;0;47;31.08.2018;.;1972;¿oliborz;warszawa;marymont-potok;gojawiczyñskiej poli;False;55112112
.;.;tenement;.;centrum;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;parter;urban;52.23194;https://www.otodom.pl/oferta/mieszkanie-102-m-warszawa-ID3JuEA.html;21.01111;secondary;0;0;0;full_ownership;494;2300000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;102;05.09.2018;.;1932;œródmieœcie;warszawa;œródmieœcie pó³nocne;.;False;55171604
.;.;.;.;muranów;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 (z 3);.;52.24498757;https://www.otodom.pl/oferta/oddzielne-pokoje-kamienica-ciche-od-reki-okazja-ID3LscU.html;20.99521637;secondary;0;0;0;full_ownership;197;342000;PLN;08.09.2018;.;2;0;0;0;0;0;0;0;34;08.09.2018;.;1950;œródmieœcie;warszawa;muranów;.;False;55638856
.;brick;tenement;ready_to_use;œródmieœcie;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1 (z 4);urban;52.2187539;https://www.otodom.pl/oferta/mieszkanie-101-m-warszawa-ID3IENa.html;21.015725;secondary;0;1;0;full_ownership;295;1120000;PLN;ponad 14 dni temu;680 z³;3;0;0;0;0;0;0;0;101;07.09.2018;.;1936;œródmieœcie;warszawa;œródmieœcie po³udniowe;jaworzyñska;True;54972248
.;.;block;to_completion;ochota;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2 (z 8);urban;52.19774011156102;https://www.otodom.pl/oferta/dwustronny-apartament-3pok-79m2-balkon-8m2-ID3KBpC.html;20.95662699462891;primary;1;1;0;full_ownership;333;590263;PLN;ponad 14 dni temu;.;3;0;0;1;1;1;0;0;79.23;28.08.2018;plastic;.;ochota;warszawa;.;.;False;55435912
.;brick;block;ready_to_use;goc³aw;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;> 10 (z 13);urban;52.23;https://www.otodom.pl/oferta/mieszkanie-40-m-warszawa-goclaw-ID3KZ3O.html;21.08;secondary;1;1;1;full_ownership;871;429000;PLN;01.09.2018;300 z³;2;0;1;1;1;1;0;0;40;03.09.2018;plastic;2014;praga po³udnie;warszawa;goc³aw;.;False;55526816
.;.;block;.;ochota;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;4 (z 10);urban;52.2112358;https://www.otodom.pl/oferta/dwupokojowe-z-balkonem-mozliwe-trzy-pokoje-ID3KT0Y.html;20.9764535;secondary;0;0;0;full_ownership;239;419000;PLN;30.08.2018;.;2;0;0;0;1;0;0;0;42.5;30.08.2018;.;.;ochota;warszawa;szczêœliwice;grójecka;True;55503576
.;.;block;to_completion;ochota;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;4 (z 5);urban;52.19560939966419;https://www.otodom.pl/oferta/narozne-m4-na-ochocie-2-balkony-ID3KK8Y.html;20.963536365051272;primary;1;1;0;full_ownership;352;543242;PLN;28.08.2018;.;4;0;0;1;1;1;0;0;74.93;29.08.2018;plastic;.;ochota;warszawa;.;.;False;55469476
1 Sierpnia 2018;brick;block;ready_to_use;wola;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;2 (z 5);urban;52.221961041392774;https://www.otodom.pl/oferta/mieszkanie-55-m2-wola-jana-kazimierza-rezerwacja-ID3IdMM.html;20.93531034162391;secondary;1;1;0;full_ownership;1294;519000;PLN;ponad 14 dni temu;400 z³;2;0;1;1;1;1;0;0;55.3;30.08.2018;wooden;2009;wola;warszawa;odolany;jana kazimierza;True;54868436
.;.;.;.;praga-pó³noc;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1 (z 7);urban;52.2633;https://www.otodom.pl/oferta/mieszkanie-34-m-warszawa-ID3I3RC.html;21.02832;primary;0;0;0;full_ownership;299;290190;PLN;ponad 14 dni temu;.;1;0;0;0;0;0;0;0;34;04.09.2018;.;2020;praga pó³noc;warszawa;nowa praga;szwedzka;False;54830296
31 Stycznia 2020;silikat;block;.;ochota;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;2 (z 4);urban;52.197919461007416;https://www.otodom.pl/oferta/ostatnie-kawalerki-w-inwestycji-ochota-wlochy-ID3L5ra.html;20.959745479406738;primary;1;1;0;.;203;243512;PLN;03.09.2018;.;1;0;1;1;1;1;0;0;27.83;06.09.2018;plastic;2020;w³ochy;warszawa;raków;instalatorów;True;55551328
.;brick;block;ready_to_use;bemowo;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;3 (z 3);urban;52.23614;https://www.otodom.pl/oferta/dwupoziomowe-wyjatkowo-przestronne-mieszkanie-ID3vukD.html;21.00817;secondary;1;1;0;full_ownership;7441;810000;PLN;ponad 14 dni temu;640 z³;4;0;0;0;0;0;0;0;102;ponad 14 dni temu;.;2001;bemowo;warszawa;górce;pe³czyñskiego tadeusza, gen.;False;52072103
